controller=global horizon=1 threshold=0.1
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s]
176, 1042, 5.65034e+00, 9.32923e+00, 1.98380e+02, 1.98380e+02, 7.40000e+01, 7.75432e-01, 2.62746e+00, 0.00000e+00
177, 1046, 5.67203e+00, 9.32866e+00, 2.01109e+02, 2.01109e+02, 7.40000e+01, 7.76291e-01, 2.57415e+00, 0.00000e+00
178, 1051, 5.69914e+00, 9.31689e+00, 2.02802e+02, 2.02802e+02, 7.40000e+01, 7.84015e-01, 2.61762e+00, 0.00000e+00
179, 1055, 5.72083e+00, 9.31341e+00, 2.05859e+02, 2.05859e+02, 7.40000e+01, 7.88626e-01, 2.61633e+00, 0.00000e+00
180, 1060, 5.74795e+00, 9.30997e+00, 0.00000e+00, 0.00000e+00, 1.12000e+02, 7.89623e-01, 2.64615e+00, 0.00000e+00
181, 1067, 5.78590e+00, 9.30567e+00, 2.12355e+02, 2.12355e+02, 1.12000e+02, 7.91940e-01, 2.67755e+00, 0.00000e+00
182, 1073, 5.81844e+00, 9.29700e+00, 2.13883e+02, 2.13883e+02, 1.12000e+02, 7.95899e-01, 2.68687e+00, 0.00000e+00
183, 1078, 5.84555e+00, 9.28361e+00, 2.14757e+02, 2.14757e+02, 1.12000e+02, 8.03340e-01, 2.67427e+00, 0.00000e+00
184, 1084, 5.87809e+00, 9.26212e+00, 2.14265e+02, 2.14265e+02, 1.12000e+02, 8.14576e-01, 2.69799e+00, 0.00000e+00
185, 1090, 5.91062e+00, 9.23619e+00, 2.14702e+02, 2.14702e+02, 1.12000e+02, 8.21101e-01, 2.63012e+00, 0.00000e+00
186, 1096, 5.94316e+00, 9.21129e+00, 2.14975e+02, 2.14975e+02, 1.12000e+02, 8.32117e-01, 2.63486e+00, 0.00000e+00
187, 1102, 5.97570e+00, 8.96499e+00, 1.28013e+02, 1.28013e+02, 1.12000e+02, 5.49002e-01, 2.93187e+00, 0.00000e+00
188, 1106, 5.99739e+00, 9.04667e+00, 1.27195e+02, 1.27195e+02, 1.12000e+02, 4.09584e-01, 3.26157e+00, 0.00000e+00
189, 1110, 6.01908e+00, 9.14113e+00, 1.29815e+02, 1.29815e+02, 1.12000e+02, 3.24324e-01, 3.78298e+00, 0.00000e+00
190, 1112, 6.02992e+00, 9.19329e+00, 1.17095e+02, 1.17095e+02, 1.12000e+02, 2.83273e-01, 4.28315e+00, 0.00000e+00
191, 1115, 6.04619e+00, 9.29713e+00, 1.09398e+02, 1.09398e+02, 1.12000e+02, 2.57399e-01, 4.89023e+00, 0.00000e+00
192, 1123, 6.08957e+00, 9.45926e+00, 1.23592e+02, 1.23592e+02, 1.12000e+02, 2.41318e-01, 5.37033e+00, 0.00000e+00
193, 1124, 6.09499e+00, 9.52356e+00, 1.05631e+02, 1.05631e+02, 1.12000e+02, 2.31317e-01, 5.26430e+00, 0.00000e+00
194, 1130, 6.12753e+00, 9.61123e+00, 1.22281e+02, 1.22281e+02, 1.12000e+02, 2.26549e-01, 4.59038e+00, 0.00000e+00
195, 1137, 6.16549e+00, 9.60898e+00, 1.14475e+02, 1.14475e+02, 1.12000e+02, 2.22515e-01, 3.76313e+00, 0.00000e+00
196, 1135, 6.15464e+00, 9.62018e+00, 1.18133e+02, 1.18133e+02, 1.12000e+02, 2.16740e-01, 3.21276e+00, 0.00000e+00
197, 1137, 6.16549e+00, 9.57156e+00, 8.57062e+01, 8.57062e+01, 1.12000e+02, 2.26033e-01, 2.98906e+00, 0.00000e+00
198, 1138, 6.17091e+00, 9.56419e+00, 8.94729e+01, 8.94729e+01, 1.12000e+02, 2.26714e-01, 2.85155e+00, 0.00000e+00
199, 1136, 6.16006e+00, 9.53599e+00, 7.54979e+01, 7.54979e+01, 1.12000e+02, 2.42077e-01, 2.63453e+00, 0.00000e+00
200, 1145, 6.20887e+00, 9.53075e+00, 8.30313e+01, 8.30313e+01, 1.12000e+02, 2.74236e-01, 2.76402e+00, 0.00000e+00
201, 1149, 6.23056e+00, 9.53166e+00, 8.17757e+01, 8.17757e+01, 1.12000e+02, 2.87206e-01, 2.68022e+00, 0.00000e+00
202, 1154, 6.25767e+00, 9.52152e+00, 8.63613e+01, 8.63613e+01, 1.12000e+02, 3.02426e-01, 2.57490e+00, 0.00000e+00
203, 1158, 6.27936e+00, 9.51485e+00, 8.88724e+01, 8.88724e+01, 1.12000e+02, 3.11744e-01, 2.66464e+00, 0.00000e+00
204, 1154, 6.25767e+00, 9.50046e+00, 9.14927e+01, 9.14927e+01, 1.12000e+02, 3.18891e-01, 2.59633e+00, 0.00000e+00
205, 1159, 6.28478e+00, 9.49270e+00, 9.75522e+01, 9.75522e+01, 1.12000e+02, 3.33046e-01, 2.57167e+00, 0.00000e+00
206, 1163, 6.30647e+00, 9.47739e+00, 9.49319e+01, 9.49319e+01, 1.12000e+02, 3.49097e-01, 2.56535e+00, 0.00000e+00
207, 1166, 6.32274e+00, 9.45818e+00, 9.90807e+01, 9.90807e+01, 1.12000e+02, 3.65352e-01, 2.38893e+00, 0.00000e+00
208, 1170, 6.34443e+00, 9.43795e+00, 1.02847e+02, 1.02847e+02, 1.12000e+02, 3.88889e-01, 2.40529e+00, 0.00000e+00
209, 1174, 6.36612e+00, 9.42712e+00, 1.10490e+02, 1.10490e+02, 1.12000e+02, 4.12266e-01, 2.32218e+00, 0.00000e+00
210, 1181, 6.40408e+00, 9.41524e+00, 1.14366e+02, 1.14366e+02, 1.12000e+02, 4.32684e-01, 2.37312e+00, 0.00000e+00
211, 1187, 6.43662e+00, 9.39423e+00, 1.19115e+02, 1.19115e+02, 1.12000e+02, 4.48189e-01, 2.46206e+00, 0.00000e+00
212, 1191, 6.45831e+00, 9.38281e+00, 1.23646e+02, 1.23646e+02, 1.12000e+02, 4.67674e-01, 2.37594e+00, 0.00000e+00
213, 1194, 6.47457e+00, 9.37409e+00, 1.28341e+02, 1.28341e+02, 1.12000e+02, 4.85762e-01, 2.64891e+00, 0.00000e+00
214, 1200, 6.50711e+00, 9.36861e+00, 1.33964e+02, 1.33964e+02, 1.12000e+02, 5.04167e-01, 2.60851e+00, 0.00000e+00
215, 1204, 6.52880e+00, 9.36455e+00, 1.35711e+02, 1.35711e+02, 1.12000e+02, 5.19934e-01, 2.67950e+00, 0.00000e+00
216, 1211, 6.56676e+00, 9.36178e+00, 1.46356e+02, 1.46356e+02, 1.12000e+02, 5.31792e-01, 2.70801e+00, 0.00000e+00
217, 1211, 6.56676e+00, 9.35585e+00, 1.49959e+02, 1.49959e+02, 1.12000e+02, 5.50784e-01, 2.60182e+00, 0.00000e+00
218, 1214, 6.58303e+00, 9.33923e+00, 1.58420e+02, 1.58420e+02, 1.12000e+02, 5.66722e-01, 2.58366e+00, 0.00000e+00
219, 1217, 6.59929e+00, 9.33170e+00, 1.67591e+02, 1.67591e+02, 1.12000e+02, 5.79293e-01, 2.69233e+00, 0.00000e+00
220, 1224, 6.63725e+00, 9.31976e+00, 1.75015e+02, 1.75015e+02, 1.12000e+02, 5.90686e-01, 2.76550e+00, 0.00000e+00
221, 1229, 6.66436e+00, 9.31491e+00, 1.81566e+02, 1.81566e+02, 1.12000e+02, 6.02929e-01, 2.79552e+00, 0.00000e+00
222, 1234, 6.69148e+00, 9.30433e+00, 1.86807e+02, 1.86807e+02, 1.12000e+02, 6.20746e-01, 2.84181e+00, 0.00000e+00
223, 1239, 6.71859e+00, 9.30175e+00, 1.92812e+02, 1.92812e+02, 1.12000e+02, 6.27926e-01, 2.85384e+00, 0.00000e+00
224, 1247, 6.76197e+00, 9.29334e+00, 2.00958e+02, 2.00958e+02, 1.12000e+02, 6.39134e-01, 2.88110e+00, 0.00000e+00
225, 1251, 6.78366e+00, 9.28946e+00, 2.07181e+02, 2.07181e+02, 1.12000e+02, 6.52278e-01, 2.86923e+00, 0.00000e+00
226, 1257, 6.81620e+00, 9.28582e+00, 2.12640e+02, 2.12640e+02, 1.12000e+02, 6.58711e-01, 3.00937e+00, 0.00000e+00
227, 1261, 6.83789e+00, 9.28851e+00, 2.16516e+02, 2.16516e+02, 1.12000e+02, 6.68517e-01, 3.01202e+00, 0.00000e+00
228, 1265, 6.85958e+00, 9.27330e+00, 2.19846e+02, 2.19846e+02, 1.12000e+02, 6.77470e-01, 2.99986e+00, 0.00000e+00
229, 1269, 6.88127e+00, 9.27402e+00, 2.25195e+02, 2.25195e+02, 1.12000e+02, 6.86367e-01, 2.95356e+00, 0.00000e+00
230, 1276, 6.91923e+00, 9.26466e+00, 2.28143e+02, 2.28143e+02, 1.12000e+02, 6.96708e-01, 2.99491e+00, 0.00000e+00
231, 1280, 6.94092e+00, 9.25695e+00, 2.36878e+02, 2.36878e+02, 1.12000e+02, 7.07031e-01, 2.96148e+00, 0.00000e+00
232, 1286, 6.97345e+00, 9.25290e+00, 2.46551e+02, 2.46551e+02, 1.12000e+02, 7.13841e-01, 3.08749e+00, 0.00000e+00
233, 1292, 7.00599e+00, 9.24893e+00, 2.54194e+02, 2.54194e+02, 1.12000e+02, 7.19814e-01, 3.04482e+00, 0.00000e+00
234, 1297, 7.03310e+00, 9.24558e+00, 2.56760e+02, 2.56760e+02, 1.12000e+02, 7.31689e-01, 3.02569e+00, 0.00000e+00
235, 1302, 7.06021e+00, 9.24732e+00, 2.66095e+02, 2.66095e+02, 1.12000e+02, 7.40399e-01, 3.05355e+00, 0.00000e+00
236, 1310, 7.10359e+00, 9.23920e+00, 2.71117e+02, 2.71117e+02, 1.12000e+02, 7.47328e-01, 3.16868e+00, 0.00000e+00
237, 1313, 7.11986e+00, 9.24584e+00, 2.80603e+02, 2.80603e+02, 1.12000e+02, 7.49429e-01, 3.12646e+00, 0.00000e+00
238, 1322, 7.16867e+00, 9.23915e+00, 2.78966e+02, 2.78966e+02, 1.12000e+02, 7.57943e-01, 3.23197e+00, 0.00000e+00
239, 1326, 7.19036e+00, 9.23909e+00, 2.86172e+02, 2.86172e+02, 1.12000e+02, 7.65460e-01, 3.21752e+00, 0.00000e+00
240, 1332, 7.22289e+00, 9.23238e+00, 0.00000e+00, 0.00000e+00, 7.40000e+01, 7.71021e-01, 3.26056e+00, 0.00000e+00
241, 1336, 7.24458e+00, 9.22704e+00, 2.97799e+02, 2.97799e+02, 7.40000e+01, 7.75449e-01, 3.17086e+00, 0.00000e+00
242, 1342, 7.27712e+00, 9.21118e+00, 2.99273e+02, 2.99273e+02, 7.40000e+01, 7.79434e-01, 3.14123e+00, 0.00000e+00
243, 1349, 7.31508e+00, 9.18463e+00, 3.01511e+02, 3.01511e+02, 7.40000e+01, 7.87250e-01, 3.19548e+00, 0.00000e+00
244, 1354, 7.34219e+00, 9.16262e+00, 3.02057e+02, 3.02057e+02, 7.40000e+01, 7.98375e-01, 3.21641e+00, 0.00000e+00
245, 1356, 7.35303e+00, 9.14404e+00, 3.05715e+02, 3.05715e+02, 7.40000e+01, 8.18584e-01, 3.20947e+00, 0.00000e+00
246, 1360, 7.37472e+00, 9.13146e+00, 3.06588e+02, 3.06588e+02, 7.40000e+01, 8.27941e-01, 3.23116e+00, 0.00000e+00
247, 1365, 7.40184e+00, 8.83553e+00, 1.92211e+02, 1.92211e+02, 7.40000e+01, 6.10256e-01, 3.46802e+00, 0.00000e+00
248, 1371, 7.43437e+00, 8.92722e+00, 1.90519e+02, 1.90519e+02, 7.40000e+01, 4.74836e-01, 3.84083e+00, 0.00000e+00
249, 1374, 7.45064e+00, 9.02031e+00, 1.89427e+02, 1.89427e+02, 7.40000e+01, 4.04658e-01, 4.36685e+00, 0.00000e+00
250, 1370, 7.42895e+00, 9.07286e+00, 1.69120e+02, 1.69120e+02, 7.40000e+01, 3.57664e-01, 4.92338e+00, 0.00000e+00
251, 1374, 7.45064e+00, 9.17593e+00, 1.58365e+02, 1.58365e+02, 7.40000e+01, 3.23144e-01, 5.50310e+00, 0.00000e+00
252, 1376, 7.46149e+00, 9.36558e+00, 1.76380e+02, 1.76380e+02, 7.40000e+01, 2.97238e-01, 6.06866e+00, 0.00000e+00
253, 1380, 7.48318e+00, 9.40814e+00, 1.50887e+02, 1.50887e+02, 7.40000e+01, 2.81884e-01, 6.14464e+00, 0.00000e+00
254, 1385, 7.51029e+00, 9.50171e+00, 1.71576e+02, 1.71576e+02, 7.40000e+01, 2.67870e-01, 5.41447e+00, 0.00000e+00
255, 1389, 7.53198e+00, 9.50253e+00, 1.60986e+02, 1.60986e+02, 7.40000e+01, 2.62059e-01, 4.57261e+00, 0.00000e+00
256, 1385, 7.51029e+00, 9.52094e+00, 1.66608e+02, 1.66608e+02, 7.40000e+01, 2.57762e-01, 3.93534e+00, 0.00000e+00
257, 1375, 7.45606e+00, 9.49001e+00, 1.34510e+02, 1.34510e+02, 7.40000e+01, 2.65455e-01, 3.75714e+00, 0.00000e+00
258, 1372, 7.43980e+00, 9.48245e+00, 1.35001e+02, 1.35001e+02, 7.40000e+01, 2.63848e-01, 3.57372e+00, 0.00000e+00
259, 1380, 7.48318e+00, 9.45407e+00, 1.24847e+02, 1.24847e+02, 7.40000e+01, 2.81159e-01, 3.23101e+00, 0.00000e+00
260, 1380, 7.48318e+00, 9.45673e+00, 1.28941e+02, 1.28941e+02, 7.40000e+01, 3.02899e-01, 3.35850e+00, 0.00000e+00
261, 1387, 7.52113e+00, 9.43333e+00, 1.26212e+02, 1.26212e+02, 7.40000e+01, 3.22278e-01, 3.13798e+00, 0.00000e+00
262, 1392, 7.54825e+00, 9.43571e+00, 1.30634e+02, 1.30634e+02, 7.40000e+01, 3.36207e-01, 3.17946e+00, 0.00000e+00
263, 1403, 7.60790e+00, 9.41812e+00, 1.29979e+02, 1.29979e+02, 7.40000e+01, 3.50677e-01, 3.32187e+00, 0.00000e+00
264, 1405, 7.61874e+00, 9.41049e+00, 1.33854e+02, 1.33854e+02, 7.40000e+01, 3.58007e-01, 3.14954e+00, 0.00000e+00
265, 1408, 7.63501e+00, 9.39394e+00, 1.32763e+02, 1.32763e+02, 7.40000e+01, 3.72869e-01, 3.12420e+00, 0.00000e+00
266, 1410, 7.64585e+00, 9.38519e+00, 1.34892e+02, 1.34892e+02, 7.40000e+01, 3.90071e-01, 3.22166e+00, 0.00000e+00
267, 1415, 7.67297e+00, 9.37540e+00, 1.34182e+02, 1.34182e+02, 7.40000e+01, 4.07774e-01, 3.04826e+00, 0.00000e+00
268, 1416, 7.67839e+00, 9.36628e+00, 1.40132e+02, 1.40132e+02, 7.40000e+01, 4.26554e-01, 3.16849e+00, 0.00000e+00
269, 1420, 7.70008e+00, 9.36065e+00, 1.44554e+02, 1.44554e+02, 7.40000e+01, 4.47887e-01, 3.09335e+00, 0.00000e+00
270, 1421, 7.70550e+00, 9.34774e+00, 1.53288e+02, 1.53288e+02, 7.40000e+01, 4.70091e-01, 2.93529e+00, 0.00000e+00
271, 1419, 7.69466e+00, 9.34034e+00, 1.62623e+02, 1.62623e+02, 7.40000e+01, 4.90486e-01, 3.02798e+00, 0.00000e+00
272, 1421, 7.70550e+00, 9.32832e+00, 1.71576e+02, 1.71576e+02, 7.40000e+01, 4.98944e-01, 3.01947e+00, 0.00000e+00
273, 1428, 7.74346e+00, 9.31311e+00, 1.80758e+02, 1.80758e+02, 7.40000e+01, 5.17507e-01, 3.06324e+00, 0.00000e+00
274, 1433, 7.77057e+00, 9.30433e+00, 1.89547e+02, 1.89547e+02, 7.40000e+01, 5.32449e-01, 3.13207e+00, 0.00000e+00
275, 1434, 7.77600e+00, 9.29555e+00, 1.96862e+02, 1.96862e+02, 7.40000e+01, 5.41144e-01, 3.16720e+00, 0.00000e+00
276, 1440, 7.80853e+00, 9.28987e+00, 2.05215e+02, 2.05215e+02, 7.40000e+01, 5.56944e-01, 3.11542e+00, 0.00000e+00
277, 1442, 7.81938e+00, 9.28054e+00, 2.16733e+02, 2.16733e+02, 7.40000e+01, 5.70042e-01, 3.21874e+00, 0.00000e+00
278, 1442, 7.81938e+00, 9.28512e+00, 2.24212e+02, 2.24212e+02, 7.40000e+01, 5.81831e-01, 3.23885e+00, 0.00000e+00
279, 1446, 7.84107e+00, 9.27728e+00, 2.33765e+02, 2.33765e+02, 7.40000e+01, 6.01660e-01, 3.28550e+00, 0.00000e+00
280, 1450, 7.86276e+00, 9.27659e+00, 2.47686e+02, 2.47686e+02, 7.40000e+01, 6.13793e-01, 3.26803e+00, 0.00000e+00
281, 1452, 7.87360e+00, 9.27112e+00, 2.53691e+02, 2.53691e+02, 7.40000e+01, 6.27410e-01, 3.29818e+00, 0.00000e+00
282, 1455, 7.88987e+00, 9.26660e+00, 2.66082e+02, 2.66082e+02, 7.40000e+01, 6.42612e-01, 3.27357e+00, 0.00000e+00
283, 1458, 7.90614e+00, 9.25652e+00, 2.79621e+02, 2.79621e+02, 7.40000e+01, 6.56379e-01, 3.29986e+00, 0.00000e+00
284, 1465, 7.94410e+00, 9.24631e+00, 2.84807e+02, 2.84807e+02, 7.40000e+01, 6.67577e-01, 3.27206e+00, 0.00000e+00
285, 1470, 7.97121e+00, 9.23913e+00, 2.96216e+02, 2.96216e+02, 7.40000e+01, 6.79592e-01, 3.29477e+00, 0.00000e+00
286, 1474, 7.99290e+00, 9.22793e+00, 3.07516e+02, 3.07516e+02, 7.40000e+01, 6.83853e-01, 3.29133e+00, 0.00000e+00
287, 1478, 8.01459e+00, 9.22044e+00, 3.17288e+02, 3.17288e+02, 7.40000e+01, 6.99594e-01, 3.39971e+00, 0.00000e+00
288, 1480, 8.02543e+00, 9.22033e+00, 3.24385e+02, 3.24385e+02, 7.40000e+01, 7.11486e-01, 3.48045e+00, 0.00000e+00
289, 1485, 8.05255e+00, 9.21797e+00, 3.38949e+02, 3.38949e+02, 7.40000e+01, 7.21212e-01, 3.52490e+00, 0.00000e+00
290, 1489, 8.07424e+00, 9.21904e+00, 3.45882e+02, 3.45882e+02, 7.40000e+01, 7.32707e-01, 3.50792e+00, 0.00000e+00
291, 1493, 8.09593e+00, 9.21678e+00, 3.58110e+02, 3.58110e+02, 7.40000e+01, 7.42130e-01, 3.42693e+00, 0.00000e+00
292, 1499, 8.12846e+00, 9.21232e+00, 3.70126e+02, 3.70126e+02, 7.40000e+01, 7.53169e-01, 3.50562e+00, 0.00000e+00
293, 1505, 8.16100e+00, 9.20373e+00, 3.81972e+02, 3.81972e+02, 7.40000e+01, 7.59468e-01, 3.57295e+00, 0.00000e+00
294, 1510, 8.18811e+00, 9.18969e+00, 3.78369e+02, 3.78369e+02, 7.40000e+01, 7.64901e-01, 3.50674e+00, 0.00000e+00
295, 1513, 8.20438e+00, 9.18829e+00, 3.82736e+02, 3.82736e+02, 7.40000e+01, 7.72637e-01, 3.62252e+00, 0.00000e+00
296, 1518, 8.23149e+00, 9.18758e+00, 3.92294e+02, 3.92294e+02, 7.40000e+01, 7.74704e-01, 3.64666e+00, 0.00000e+00
297, 1523, 8.25861e+00, 9.18747e+00, 3.97371e+02, 3.97371e+02, 7.40000e+01, 7.85292e-01, 3.69313e+00, 0.00000e+00
298, 1529, 8.29114e+00, 9.17841e+00, 4.03485e+02, 4.03485e+02, 7.40000e+01, 7.95945e-01, 3.70800e+00, 0.00000e+00
299, 1530, 8.29656e+00, 9.18352e+00, 4.12820e+02, 4.12820e+02, 7.40000e+01, 7.98039e-01, 3.79498e+00, 0.00000e+00
300, 1537, 8.33452e+00, 9.18103e+00, 0.00000e+00, 0.00000e+00, 1.86000e+02, 8.03513e-01, 3.78365e+00, 0.00000e+00
301, 1541, 8.35621e+00, 9.17265e+00, 4.20900e+02, 4.20900e+02, 1.86000e+02, 8.06619e-01, 3.79454e+00, 0.00000e+00
302, 1546, 8.38333e+00, 9.16349e+00, 4.17679e+02, 4.17679e+02, 1.86000e+02, 8.11125e-01, 3.75818e+00, 0.00000e+00
303, 1552, 8.41586e+00, 9.13890e+00, 4.20725e+02, 4.20725e+02, 1.86000e+02, 8.18299e-01, 3.75638e+00, 0.00000e+00
304, 1559, 8.45382e+00, 9.10507e+00, 4.19469e+02, 4.19469e+02, 1.86000e+02, 8.21681e-01, 3.68273e+00, 0.00000e+00
305, 1567, 8.49720e+00, 9.07203e+00, 4.22417e+02, 4.22417e+02, 1.86000e+02, 8.34716e-01, 3.66018e+00, 0.00000e+00
306, 1569, 8.50805e+00, 9.04086e+00, 4.24000e+02, 4.24000e+02, 1.86000e+02, 8.50223e-01, 3.66735e+00, 0.00000e+00
307, 1574, 8.53516e+00, 8.68004e+00, 2.77153e+02, 2.77153e+02, 1.86000e+02, 6.25794e-01, 4.02763e+00, 0.00000e+00
308, 1580, 8.56769e+00, 8.78284e+00, 2.75461e+02, 2.75461e+02, 1.86000e+02, 4.91139e-01, 4.41965e+00, 0.00000e+00
309, 1582, 8.57854e+00, 8.89439e+00, 2.76498e+02, 2.76498e+02, 1.86000e+02, 4.06448e-01, 4.96278e+00, 0.00000e+00
310, 1576, 8.54600e+00, 8.96226e+00, 2.31200e+02, 2.31200e+02, 1.86000e+02, 3.60406e-01, 5.66119e+00, 0.00000e+00
311, 1581, 8.57312e+00, 9.07906e+00, 2.21264e+02, 2.21264e+02, 1.86000e+02, 3.21948e-01, 6.32266e+00, 0.00000e+00
312, 1584, 8.58938e+00, 9.29133e+00, 2.36986e+02, 2.36986e+02, 1.86000e+02, 2.94823e-01, 7.10503e+00, 0.00000e+00
313, 1586, 8.60023e+00, 9.34148e+00, 1.98882e+02, 1.98882e+02, 1.86000e+02, 2.75536e-01, 6.94428e+00, 0.00000e+00
314, 1591, 8.62734e+00, 9.45756e+00, 2.11766e+02, 2.11766e+02, 1.86000e+02, 2.61471e-01, 6.21158e+00, 0.00000e+00
315, 1592, 8.63277e+00, 9.45976e+00, 1.87582e+02, 1.87582e+02, 1.86000e+02, 2.50628e-01, 5.29770e+00, 0.00000e+00
316, 1593, 8.63819e+00, 9.49027e+00, 1.95771e+02, 1.95771e+02, 1.86000e+02, 2.44821e-01, 4.72943e+00, 0.00000e+00
317, 1588, 8.61107e+00, 9.45940e+00, 1.55047e+02, 1.55047e+02, 1.86000e+02, 2.43073e-01, 4.50051e+00, 0.00000e+00
318, 1587, 8.60565e+00, 9.46286e+00, 1.63836e+02, 1.63836e+02, 1.86000e+02, 2.43856e-01, 4.24004e+00, 0.00000e+00
319, 1589, 8.61650e+00, 9.42312e+00, 1.53637e+02, 1.53637e+02, 1.86000e+02, 2.58653e-01, 3.76774e+00, 0.00000e+00
320, 1588, 8.61107e+00, 9.40434e+00, 1.52000e+02, 1.52000e+02, 1.86000e+02, 2.80856e-01, 3.81043e+00, 0.00000e+00
321, 1590, 8.62192e+00, 9.39508e+00, 1.48397e+02, 1.48397e+02, 1.86000e+02, 2.97484e-01, 3.74043e+00, 0.00000e+00
322, 1590, 8.62192e+00, 9.39354e+00, 1.54838e+02, 1.54838e+02, 1.86000e+02, 3.14465e-01, 3.70859e+00, 0.00000e+00
323, 1595, 8.64903e+00, 9.39174e+00, 1.61477e+02, 1.61477e+02, 1.86000e+02, 3.32915e-01, 3.64690e+00, 0.00000e+00
324, 1596, 8.65446e+00, 9.37918e+00, 1.62951e+02, 1.62951e+02, 1.86000e+02, 3.46491e-01, 3.68752e+00, 0.00000e+00
325, 1600, 8.67615e+00, 9.36908e+00, 1.72286e+02, 1.72286e+02, 1.86000e+02, 3.62500e-01, 3.41847e+00, 0.00000e+00
326, 1595, 8.64903e+00, 9.35713e+00, 1.81293e+02, 1.81293e+02, 1.86000e+02, 3.77429e-01, 3.41824e+00, 0.00000e+00
327, 1598, 8.66530e+00, 9.34067e+00, 1.78782e+02, 1.78782e+02, 1.86000e+02, 3.99249e-01, 3.52076e+00, 0.00000e+00
328, 1599, 8.67072e+00, 9.32493e+00, 1.87080e+02, 1.87080e+02, 1.86000e+02, 4.11507e-01, 3.32480e+00, 0.00000e+00
329, 1601, 8.68157e+00, 9.31464e+00, 1.90191e+02, 1.90191e+02, 1.86000e+02, 4.32854e-01, 3.47152e+00, 0.00000e+00
330, 1601, 8.68157e+00, 9.30454e+00, 1.96415e+02, 1.96415e+02, 1.86000e+02, 4.49094e-01, 3.52985e+00, 0.00000e+00
331, 1603, 8.69241e+00, 9.29834e+00, 2.00509e+02, 2.00509e+02, 1.86000e+02, 4.64754e-01, 3.48811e+00, 0.00000e+00
332, 1611, 8.73579e+00, 9.28348e+00, 2.03948e+02, 2.03948e+02, 1.86000e+02, 4.76723e-01, 3.55088e+00, 0.00000e+00
333, 1613, 8.74664e+00, 9.26567e+00, 2.04166e+02, 2.04166e+02, 1.86000e+02, 4.87911e-01, 3.52040e+00, 0.00000e+00
334, 1613, 8.74664e+00, 9.26236e+00, 2.06514e+02, 2.06514e+02, 1.86000e+02, 4.99690e-01, 3.62432e+00, 0.00000e+00
335, 1614, 8.75206e+00, 9.25163e+00, 2.08697e+02, 2.08697e+02, 1.86000e+02, 5.15489e-01, 3.81974e+00, 0.00000e+00
336, 1619, 8.77918e+00, 9.25086e+00, 2.17213e+02, 2.17213e+02, 1.86000e+02, 5.28721e-01, 3.72626e+00, 0.00000e+00
337, 1625, 8.81171e+00, 9.24961e+00, 2.24146e+02, 2.24146e+02, 1.86000e+02, 5.39692e-01, 3.78371e+00, 0.00000e+00
338, 1626, 8.81713e+00, 9.23819e+00, 2.33427e+02, 2.33427e+02, 1.86000e+02, 5.52276e-01, 3.75500e+00, 0.00000e+00
339, 1624, 8.80629e+00, 9.22895e+00, 2.43362e+02, 2.43362e+02, 1.86000e+02, 5.65271e-01, 3.77930e+00, 0.00000e+00
340, 1627, 8.82256e+00, 9.21620e+00, 2.55535e+02, 2.55535e+02, 1.86000e+02, 5.79594e-01, 3.71756e+00, 0.00000e+00
341, 1632, 8.84967e+00, 9.20727e+00, 2.63506e+02, 2.63506e+02, 1.86000e+02, 5.85172e-01, 3.71836e+00, 0.00000e+00
342, 1634, 8.86051e+00, 9.19691e+00, 2.70984e+02, 2.70984e+02, 1.86000e+02, 5.92411e-01, 3.83917e+00, 0.00000e+00
343, 1633, 8.85509e+00, 9.20338e+00, 2.79118e+02, 2.79118e+02, 1.86000e+02, 6.03797e-01, 3.93965e+00, 0.00000e+00
344, 1634, 8.86051e+00, 9.20196e+00, 2.86051e+02, 2.86051e+02, 1.86000e+02, 6.15667e-01, 3.76182e+00, 0.00000e+00
345, 1640, 8.89305e+00, 9.19790e+00, 2.90091e+02, 2.90091e+02, 1.86000e+02, 6.25610e-01, 3.94873e+00, 0.00000e+00
346, 1640, 8.89305e+00, 9.19356e+00, 3.01391e+02, 3.01391e+02, 1.86000e+02, 6.32927e-01, 3.93514e+00, 0.00000e+00
347, 1643, 8.90932e+00, 9.19636e+00, 3.07014e+02, 3.07014e+02, 1.86000e+02, 6.42118e-01, 3.88148e+00, 0.00000e+00
348, 1645, 8.92016e+00, 9.19569e+00, 3.18095e+02, 3.18095e+02, 1.86000e+02, 6.49240e-01, 3.90940e+00, 0.00000e+00
349, 1647, 8.93101e+00, 9.19030e+00, 3.28522e+02, 3.28522e+02, 1.86000e+02, 6.63024e-01, 3.93028e+00, 0.00000e+00
350, 1650, 8.94728e+00, 9.19436e+00, 3.45991e+02, 3.45991e+02, 1.86000e+02, 6.68485e-01, 3.94649e+00, 0.00000e+00
351, 1657, 8.98523e+00, 9.18449e+00, 3.45827e+02, 3.45827e+02, 1.86000e+02, 6.71092e-01, 3.91240e+00, 0.00000e+00
352, 1657, 8.98523e+00, 9.19055e+00, 3.60457e+02, 3.60457e+02, 1.86000e+02, 6.80748e-01, 4.06042e+00, 0.00000e+00
353, 1661, 9.00692e+00, 9.18845e+00, 3.64442e+02, 3.64442e+02, 1.86000e+02, 6.87538e-01, 4.05393e+00, 0.00000e+00
